"Points:0","Points:1","Points:2","T","U:0","U:1","U:2","X_N2","X_N2O3","X_N2O4","X_N2O5","X_NO","X_NO2","X_NO3","X_O","X_O2","X_O3","vtkGhostType"
-0.054645,0.010294,1.4901e-08,344.53,-0.89257,-0.24893,0.45071,0.78996,1.0434e-11,1.7895e-08,6.7382e-06,1.4209e-06,0.00023873,2.148e-08,2.3843e-10,0.20966,0.00013094,0
-0.05364,0.010294,1.4901e-08,344.53,-1.0811,-0.39558,0.27454,0.78996,1.2726e-11,1.8353e-08,5.9653e-06,1.7131e-06,0.00024177,1.9365e-08,2.3061e-10,0.20966,0.00012682,0
-0.052635,0.010294,1.4901e-08,344.53,-1.4042,-0.49142,0.019796,0.78996,1.3976e-11,1.8565e-08,5.2942e-06,1.8712e-06,0.00024313,1.8009e-08,2.3132e-10,0.20966,0.00012729,0
-0.05163,0.010294,1.4901e-08,344.52,-1.7547,-0.37437,-0.12788,0.78996,1.418e-11,1.8573e-08,4.7781e-06,1.8981e-06,0.00024313,1.7328e-08,2.3806e-10,0.20966,0.00013101,0
-0.050626,0.010294,1.4901e-08,344.51,-1.9508,-0.15579,-0.10895,0.78996,1.3866e-11,1.8466e-08,4.5903e-06,1.8614e-06,0.00024238,1.7298e-08,2.4481e-10,0.20966,0.00013469,0
-0.049621,0.010294,1.4901e-08,344.51,-2.0435,-0.21207,-0.24626,0.78996,1.3348e-11,1.826e-08,4.6789e-06,1.8016e-06,0.00024099,1.7792e-08,2.5159e-10,0.20966,0.00013835,0
-0.048616,0.010294,1.4901e-08,344.51,-2.0003,-0.11305,-0.25622,0.78996,1.2776e-11,1.8082e-08,4.8328e-06,1.7326e-06,0.00023979,1.8341e-08,2.5647e-10,0.20966,0.00014097,0
-0.047611,0.010294,1.4901e-08,344.5,-1.9411,0.040677,-0.28426,0.78996,1.2226e-11,1.7911e-08,4.9825e-06,1.6658e-06,0.00023863,1.8876e-08,2.6118e-10,0.20966,0.0001435,0
-0.046607,0.010294,1.4901e-08,344.5,-1.7779,0.23189,-0.30001,0.78996,1.2781e-11,1.7882e-08,4.997e-06,1.7429e-06,0.00023844,1.8862e-08,2.618e-10,0.20966,0.00014383,0
-0.045602,0.010294,1.4901e-08,344.51,-1.5247,0.11556,-0.049302,0.78996,1.6327e-11,1.8205e-08,4.6817e-06,2.2053e-06,0.0002406,1.7513e-08,2.5223e-10,0.20966,0.00013871,0
-0.044597,0.010294,1.4901e-08,344.51,-1.314,-0.11181,0.13232,0.78996,2.3534e-11,1.8812e-08,4.1086e-06,3.1279e-06,0.00024463,1.5122e-08,2.3401e-10,0.20966,0.00012892,0
-0.043592,0.010294,1.4901e-08,344.52,-1.2278,-0.17121,0.10752,0.78996,2.8319e-11,1.9082e-08,3.8308e-06,3.7394e-06,0.0002464,1.3946e-08,2.256e-10,0.20966,0.0001244,0
-0.042588,0.010294,1.4901e-08,344.51,-1.2628,0.17451,-0.15438,0.78996,2.6889e-11,1.8809e-08,4.046e-06,3.5766e-06,0.0002446,1.468e-08,2.3336e-10,0.20966,0.00012858,0
-0.041583,0.010294,1.4901e-08,344.5,-1.454,0.45951,-0.35756,0.78996,3.0946e-11,1.8542e-08,4.2049e-06,4.1457e-06,0.00024281,1.4802e-08,2.3909e-10,0.20966,0.00013169,0
-0.040578,0.010294,1.4901e-08,344.5,-1.7116,0.34753,-0.29596,0.78997,4.7419e-11,1.8977e-08,3.6386e-06,6.2771e-06,0.00024563,1.225e-08,2.2305e-10,0.20966,0.00012308,0
-0.039573,0.010294,1.4901e-08,344.51,-2.0208,0.073937,-0.18391,0.78997,6.4406e-11,1.9588e-08,2.9065e-06,8.394e-06,0.00024958,9.7521e-09,2.0315e-10,0.20966,0.00011234,0
-0.038569,0.010294,1.4901e-08,344.5,-2.3621,0.03922,-0.14306,0.78997,7.5e-11,1.9865e-08,2.4811e-06,9.7078e-06,0.00025132,8.528e-09,1.9431e-10,0.20965,0.00010758,0
-0.037564,0.010294,1.4901e-08,344.5,-2.4973,0.50315,-0.48754,0.78997,7.6325e-11,1.9868e-08,2.3965e-06,9.8782e-06,0.00025133,8.3863e-09,1.9476e-10,0.20965,0.00010784,0
-0.036559,0.010294,1.4901e-08,344.5,-2.6097,0.48222,-0.67373,0.78997,7.4275e-11,1.9858e-08,2.4288e-06,9.6151e-06,0.00025127,8.5284e-09,1.9562e-10,0.20965,0.0001083,0
-0.035554,0.010294,1.4901e-08,344.5,-2.5022,0.41125,-0.74968,0.78997,7.3647e-11,1.9878e-08,2.4387e-06,9.5287e-06,0.0002514,8.555e-09,1.9509e-10,0.20965,0.00010801,0
-0.03455,0.010294,1.4901e-08,344.5,-2.1982,0.32756,-0.66326,0.78997,7.4482e-11,1.9915e-08,2.4183e-06,9.6275e-06,0.00025164,8.4634e-09,1.9368e-10,0.20966,0.00010724,0
-0.033545,0.010294,1.4901e-08,344.5,-1.945,0.24605,-0.67892,0.78997,7.5232e-11,1.9944e-08,2.4009e-06,9.7178e-06,0.00025182,8.3841e-09,1.9257e-10,0.20966,0.00010664,0
-0.03254,0.010294,1.4901e-08,344.5,-1.626,0.081598,-0.74118,0.78997,7.711e-11,1.9993e-08,2.3595e-06,9.9485e-06,0.00025213,8.2098e-09,1.9056e-10,0.20966,0.00010554,0
-0.031536,0.010294,1.4901e-08,344.51,-1.1928,-0.053806,-0.61507,0.78998,8.1397e-11,2.0115e-08,2.2594e-06,1.047e-05,0.00025291,7.8135e-09,1.8571e-10,0.20966,0.00010291,0
-0.030531,0.010294,1.4901e-08,344.51,-0.79113,-0.055284,0.0077937,0.78998,8.0136e-11,2.0314e-08,2.2423e-06,1.0259e-05,0.0002542,7.6843e-09,1.7963e-10,0.20966,9.9571e-05,0
-0.029526,0.010294,1.4901e-08,344.52,-0.922,-0.0063827,0.40502,0.78998,7.4669e-11,2.043e-08,2.2846e-06,9.5314e-06,0.00025497,7.8663e-09,1.7752e-10,0.20966,9.8403e-05,0
-0.028521,0.010294,1.4901e-08,344.51,-1.2417,0.030901,0.28716,0.78998,8.3163e-11,2.052e-08,2.1156e-06,1.0592e-05,0.00025551,7.2699e-09,1.729e-10,0.20966,9.5901e-05,0
-0.027517,0.010294,1.4901e-08,344.51,-1.3883,-0.11695,0.1264,0.78998,9.2485e-11,2.0579e-08,1.9512e-06,1.1762e-05,0.00025585,6.7088e-09,1.6894e-10,0.20966,9.3755e-05,0
-0.026512,0.010294,1.4901e-08,344.51,-1.3358,-0.21251,0.005169,0.78998,9.7959e-11,2.0561e-08,1.8551e-06,1.2464e-05,0.00025571,6.4415e-09,1.684e-10,0.20966,9.3477e-05,0
-0.025507,0.010294,1.4901e-08,344.5,-1.4991,-0.18554,-0.24788,0.78998,9.9087e-11,2.0455e-08,1.8276e-06,1.2639e-05,0.00025502,6.4633e-09,1.7188e-10,0.20965,9.5397e-05,0
-0.024502,0.010294,1.4901e-08,344.5,-1.5979,-0.29401,-0.23365,0.78998,9.0091e-11,2.0206e-08,1.924e-06,1.1561e-05,0.00025343,7.0935e-09,1.8326e-10,0.20965,0.00010161,0
-0.023498,0.010294,1.4901e-08,344.49,-1.6143,-0.50195,0.06363,0.78997,7.7097e-11,1.9877e-08,2.0837e-06,9.9747e-06,0.00025134,8.08e-09,1.9848e-10,0.20965,0.00010991,0
-0.022493,0.010294,1.4901e-08,344.49,-1.4191,-0.51413,-0.04135,0.78997,6.8529e-11,1.9589e-08,2.2111e-06,8.9313e-06,0.00024947,8.8812e-09,2.109e-10,0.20965,0.00011667,0
-0.021488,0.010294,1.4901e-08,344.48,-1.122,-0.31404,-0.077776,0.78997,6.3226e-11,1.9319e-08,2.3076e-06,8.2969e-06,0.00024771,9.5189e-09,2.2166e-10,0.20965,0.00012252,0
-0.020483,0.010294,1.4901e-08,344.47,-1.1307,-0.028282,0.066762,0.78996,5.3688e-11,1.8807e-08,2.4895e-06,7.1392e-06,0.00024432,1.0805e-08,2.4223e-10,0.20965,0.00013367,0
-0.019479,0.010294,1.4901e-08,344.46,-1.4749,-0.050078,-0.62255,0.78996,4.2873e-11,1.8174e-08,2.7428e-06,5.7984e-06,0.00024008,1.2553e-08,2.6731e-10,0.20965,0.00014723,0
-0.018474,0.010294,1.4901e-08,344.45,-1.6735,-0.46885,-0.71408,0.78995,3.4891e-11,1.7665e-08,2.9757e-06,4.7865e-06,0.00023663,1.4106e-08,2.8718e-10,0.20965,0.00015792,0
-0.017469,0.010294,1.4901e-08,344.44,-1.5927,-0.21832,-1.2124,0.78995,3.1261e-11,1.7406e-08,3.098e-06,4.3204e-06,0.00023485,1.4925e-08,2.972e-10,0.20965,0.0001633,0
-0.016464,0.010294,1.4901e-08,344.44,-1.4646,0.047969,-1.3037,0.78995,3.0505e-11,1.7297e-08,3.1277e-06,4.2292e-06,0.0002341,1.5174e-08,3.0135e-10,0.20965,0.00016553,0
-0.01546,0.010294,1.4901e-08,344.44,-1.3141,0.47721,-1.3398,0.78995,3.1353e-11,1.7235e-08,3.0988e-06,4.3545e-06,0.00023365,1.5126e-08,3.0373e-10,0.20964,0.00016682,0
-0.014455,0.010294,1.4901e-08,344.43,-1.3413,1.1798,-1.0599,0.78995,3.3189e-11,1.7194e-08,3.0396e-06,4.615e-06,0.00023335,1.491e-08,3.0522e-10,0.20964,0.00016764,0
-0.01345,0.010294,1.4901e-08,344.42,-1.7409,1.2549,-0.28825,0.78994,2.9303e-11,1.6669e-08,3.3649e-06,4.1361e-06,0.00022968,1.6401e-08,3.232e-10,0.20964,0.00017725,0
-0.012445,0.010294,1.4901e-08,344.41,-2.1735,1.1442,0.35013,0.78994,2.1614e-11,1.5965e-08,3.9079e-06,3.1179e-06,0.00022471,1.9023e-08,3.4769e-10,0.20964,0.00019027,0
-0.011441,0.010294,1.4901e-08,344.42,-2.0324,0.39878,0.82825,0.78994,1.8864e-11,1.5998e-08,4.0214e-06,2.7197e-06,0.00022497,1.9535e-08,3.462e-10,0.20964,0.00018944,0
-0.010436,0.010294,1.4901e-08,344.42,-1.5196,0.11753,0.86833,0.78994,1.9302e-11,1.6215e-08,4.0342e-06,2.765e-06,0.00022654,1.9179e-08,3.3708e-10,0.20964,0.00018455,0
-0.0094313,0.010294,1.4901e-08,344.42,-1.4803,-0.37737,1.2546,0.78995,4.6269e-11,1.657e-08,3.851e-06,6.5454e-06,0.00022901,1.569e-08,3.1149e-10,0.20964,0.00017092,0
-0.0084265,0.010294,1.4901e-08,344.34,-1.9233,-0.73631,1.8778,0.78997,2.307e-10,1.6163e-08,2.7531e-06,3.3123e-05,0.00022562,6.0865e-09,2.4587e-10,0.20963,0.00013607,0
-0.0074218,0.010294,1.4901e-08,344.26,-2.9743,-1.7011,0.41062,0.78999,3.8316e-10,1.571e-08,1.8061e-06,5.5668e-05,0.00022194,2.8628e-09,1.9551e-10,0.20962,0.00010902,0
-0.0064171,0.010294,1.4901e-08,344.25,-3.8345,-1.1763,-1.2082,0.78999,3.8244e-10,1.5589e-08,1.7942e-06,5.5791e-05,0.00022104,2.9036e-09,2.0011e-10,0.20962,0.00011156,0
-0.0054123,0.010294,1.4901e-08,344.2,-4.5388,-0.17452,-1.5278,0.79,4.6318e-10,1.5007e-08,1.5501e-06,6.8908e-05,0.00021655,2.2138e-09,1.7995e-10,0.20961,0.00010064,0
-0.0044076,0.010294,1.4901e-08,344.13,-4.1362,0.079749,-1.1005,0.79002,5.7734e-10,1.4287e-08,1.1685e-06,8.7887e-05,0.00021086,1.3895e-09,1.4688e-10,0.2096,8.2593e-05,0
-0.0034028,0.010294,1.4901e-08,344.1,-4.7913,-0.16996,-0.73265,0.79002,6.1145e-10,1.3832e-08,1.1111e-06,9.4553e-05,0.00020729,1.2469e-09,1.428e-10,0.2096,8.0405e-05,0
-0.0023981,0.010294,1.4901e-08,344.09,-5.1004,-0.18134,-2.2047,0.79002,6.1402e-10,1.3683e-08,1.1421e-06,9.5491e-05,0.00020612,1.2703e-09,1.4532e-10,0.20959,8.1808e-05,0
-0.0013934,0.010294,1.4901e-08,344.06,-4.094,-1.745,-0.94829,0.79003,6.6971e-10,1.3506e-08,9.3894e-07,0.00010477,0.00020462,9.7065e-10,1.2267e-10,0.20959,6.9275e-05,0
-0.00038862,0.010294,1.4901e-08,344.06,-3.1236,-1.6574,-1.8377,0.79003,6.7684e-10,1.3539e-08,8.8872e-07,0.00010575,0.00020485,9.2209e-10,1.1852e-10,0.20959,6.6966e-05,0
0.00061612,0.010294,1.4901e-08,344.05,-3.0939,-0.91913,-1.7005,0.79003,6.8519e-10,1.3344e-08,8.3245e-07,0.00010782,0.0002033,8.9475e-10,1.2018e-10,0.20959,6.7925e-05,0
0.0016209,0.010294,1.4901e-08,344.06,-3.2861,-0.62548,-1.0798,0.79003,6.5973e-10,1.3495e-08,8.2881e-07,0.00010325,0.00020453,9.884e-10,1.3e-10,0.20959,7.3376e-05,0
0.0026256,0.010294,1.4901e-08,344.11,-3.0553,-1.4544,-0.74927,0.79002,5.9875e-10,1.4011e-08,8.9121e-07,9.2071e-05,0.00020865,1.2462e-09,1.473e-10,0.2096,8.2902e-05,0
0.0036303,0.010294,1.4901e-08,344.15,-1.8704,-1.3193,-0.15196,0.79001,5.3414e-10,1.4547e-08,9.57e-07,8.0701e-05,0.00021285,1.5731e-09,1.6486e-10,0.2096,9.2515e-05,0
0.0046351,0.010294,1.4901e-08,344.14,-1.4675,-0.96488,-0.28187,0.79001,5.4548e-10,1.4506e-08,9.3431e-07,8.2406e-05,0.00021255,1.4828e-09,1.6062e-10,0.2096,9.0198e-05,0
0.0056398,0.010294,1.4901e-08,344.14,-1.9357,-1.492,-1.198,0.79001,5.5133e-10,1.4429e-08,9.3214e-07,8.3495e-05,0.00021195,1.4554e-09,1.5994e-10,0.2096,8.9832e-05,0
0.0066446,0.010294,1.4901e-08,344.14,-1.972,-1.8059,-1.8061,0.79001,5.4005e-10,1.437e-08,9.7246e-07,8.195e-05,0.00021153,1.5415e-09,1.6725e-10,0.2096,9.3873e-05,0
0.0076493,0.010294,1.4901e-08,344.15,-1.9742,-1.4848,-2.2722,0.79001,5.2315e-10,1.4356e-08,1.0201e-06,7.943e-05,0.00021146,1.6637e-09,1.7613e-10,0.2096,9.8759e-05,0
0.008654,0.010294,1.4901e-08,344.16,-2.0821,-1.7116,-1.5545,0.79,4.9636e-10,1.4507e-08,1.0518e-06,7.4978e-05,0.00021267,1.8337e-09,1.8533e-10,0.2096,0.00010379,0
0.0096588,0.010294,1.4901e-08,344.18,-1.7196,-1.6394,-0.94828,0.79,4.6881e-10,1.4671e-08,1.0799e-06,7.0431e-05,0.00021397,2.0216e-09,1.9449e-10,0.20961,0.00010878,0
0.010664,0.010294,1.4901e-08,344.2,-1.0636,-0.91764,-0.79484,0.78999,4.2459e-10,1.4867e-08,1.1387e-06,6.3378e-05,0.00021554,2.3869e-09,2.1094e-10,0.20961,0.00011773,0
0.011668,0.010294,1.4901e-08,344.24,-1.9303,-1.4318,-0.55925,0.78998,3.2231e-10,1.5112e-08,1.3153e-06,4.774e-05,0.00021757,3.5927e-09,2.5499e-10,0.20962,0.00014157,0
0.012673,0.010294,1.4901e-08,344.28,-3.1762,-1.1579,0.1053,0.78996,2.0665e-10,1.5141e-08,1.5965e-06,3.0582e-05,0.00021802,5.9199e-09,3.1246e-10,0.20962,0.00017241,0
0.013678,0.010294,1.4901e-08,344.29,-3.4676,-1.4555,0.0765,0.78995,1.6722e-10,1.5064e-08,1.7333e-06,2.4813e-05,0.00021754,7.1574e-09,3.3492e-10,0.20962,0.00018438,0
0.014682,0.010294,1.4901e-08,344.3,-2.7715,-1.1448,0.48135,0.78995,1.6273e-10,1.507e-08,1.7697e-06,2.4144e-05,0.00021759,7.3327e-09,3.3666e-10,0.20962,0.0001853,0
0.015687,0.010294,1.4901e-08,344.29,-1.9277,-1.4784,1.3618,0.78995,1.6045e-10,1.5003e-08,1.79e-06,2.3857e-05,0.0002171,7.454e-09,3.4019e-10,0.20962,0.00018719,0
0.016692,0.010294,1.4901e-08,344.28,-1.5806,-0.52172,0.56053,0.78994,1.5833e-10,1.4721e-08,1.7618e-06,2.3766e-05,0.00021498,7.6267e-09,3.5273e-10,0.20962,0.00019394,0
0.017697,0.010294,1.4901e-08,344.27,-0.84076,0.29495,0.21545,0.78994,1.5727e-10,1.4464e-08,1.7295e-06,2.3812e-05,0.00021304,7.7487e-09,3.6387e-10,0.20962,0.00019993,0
0.018701,0.010294,1.4901e-08,344.25,-1.4237,0.94277,0.4587,0.78993,1.4139e-10,1.3786e-08,1.754e-06,2.1917e-05,0.00020785,8.704e-09,3.998e-10,0.20962,0.00021912,0
0.019706,0.010294,1.4901e-08,344.25,-1.6776,0.46564,1.2968,0.78992,1.146e-10,1.3334e-08,1.9294e-06,1.807e-05,0.00020439,1.0383e-08,4.3158e-10,0.20962,0.00023591,0
0.020711,0.010294,1.4901e-08,344.25,-0.59895,1.268,1.49,0.78992,1.0524e-10,1.3263e-08,2.0096e-06,1.6645e-05,0.00020384,1.1049e-08,4.3905e-10,0.20962,0.00023981,0
0.021716,0.010294,1.4901e-08,344.25,0.90009,0.61834,1.792,0.78992,1.0057e-10,1.3314e-08,2.0524e-06,1.5871e-05,0.00020426,1.1373e-08,4.3903e-10,0.20962,0.00023977,0
0.02272,0.010294,1.4901e-08,344.19,-0.90336,-0.24732,1.3327,0.78993,1.7856e-10,1.2396e-08,1.6793e-06,2.9215e-05,0.00019672,7.6417e-09,4.3571e-10,0.20961,0.00023853,0
0.023725,0.010294,1.4901e-08,344.16,-1.2058,-0.81823,0.42277,0.78993,2.1184e-10,1.2004e-08,1.5646e-06,3.5175e-05,0.00019342,6.4929e-09,4.3311e-10,0.2096,0.00023736,0
0.02473,0.010294,1.4901e-08,344.16,-0.57476,-2.0471,1.1056,0.78992,1.8598e-10,1.1831e-08,1.6665e-06,3.1106e-05,0.00019203,7.4113e-09,4.551e-10,0.2096,0.0002489,0
0.025735,0.010294,1.4901e-08,344.2,-0.61326,-0.8558,1.2263,0.78993,1.7212e-10,1.2722e-08,1.7499e-06,2.7772e-05,0.00019938,7.773e-09,4.2525e-10,0.20961,0.00023289,0
0.026739,0.010294,1.4901e-08,344.22,1.107,2.4472,1.4289,0.78992,1.158e-10,1.2673e-08,1.8729e-06,1.8719e-05,0.00019909,1.0589e-08,4.598e-10,0.20961,0.00025093,0
0.027744,0.010294,1.4901e-08,344.25,2.6436,1.639,2.2912,0.78992,1.1569e-10,1.3356e-08,1.9219e-06,1.8223e-05,0.00020455,1.0316e-08,4.3015e-10,0.20962,0.00023516,0
0.028749,0.010294,1.4901e-08,344.22,2.5704,1.4638,2.7195,0.78992,1.1293e-10,1.2538e-08,2.0147e-06,1.8357e-05,0.00019801,1.0886e-08,4.6541e-10,0.20961,0.00025385,0
0.029754,0.010294,1.4901e-08,344.2,1.2576,1.4694,2.0188,0.78991,9.0991e-11,1.2017e-08,2.085e-06,1.5106e-05,0.00019379,1.2738e-08,5.0099e-10,0.20961,0.00027252,0
0.030758,0.010294,1.4901e-08,344.19,2.3622,-0.28226,0.60125,0.78991,9.8993e-11,1.1887e-08,1.9856e-06,1.6528e-05,0.00019268,1.2096e-08,5.0313e-10,0.20961,0.00027372,0
0.031763,0.010294,1.4901e-08,344.18,1.0133,0.92589,1.5465,0.7899,8.0968e-11,1.1449e-08,2.0368e-06,1.3768e-05,0.00018904,1.3834e-08,5.3395e-10,0.20961,0.00028981,0
0.032768,0.010294,1.4901e-08,344.14,0.092764,2.3856,-0.068787,0.78989,8.8674e-11,1.0486e-08,2.0198e-06,1.569e-05,0.00018064,1.4076e-08,5.7499e-10,0.2096,0.00031132,0
0.033773,0.010294,1.4901e-08,344.14,1.2235,2.3468,0.50341,0.7899,1.2426e-10,1.0847e-08,1.9207e-06,2.1482e-05,0.00018367,1.178e-08,5.3663e-10,0.2096,0.00029139,0
0.034777,0.010294,1.4901e-08,344.12,1.6644,3.0255,1.0627,0.78989,1.0529e-10,1.0243e-08,2.0142e-06,1.8978e-05,0.00017845,1.274e-08,5.7476e-10,0.2096,0.00031138,0
0.035782,0.010294,1.4901e-08,344,0.76688,1.3792,3.277,0.78991,2.441e-10,8.9087e-09,1.6594e-06,4.699e-05,0.00016588,5.8626e-09,5.4262e-10,0.20958,0.00029578,0
0.036787,0.010294,1.4901e-08,344.01,-2.421,2.9822,2.9808,0.78989,1.5381e-10,8.4617e-09,1.8844e-06,3.0384e-05,0.00016173,9.1012e-09,6.2823e-10,0.20958,0.00033975,0
0.037791,0.010294,1.4901e-08,344.02,-1.0627,4.3862,3.7804,0.78988,1.3937e-10,8.3438e-09,1.9596e-06,2.7731e-05,0.0001606,9.9704e-09,6.4421e-10,0.20958,0.00034789,0
0.038796,0.010294,1.4901e-08,344.03,-0.42592,3.3203,-0.96375,0.78989,1.5009e-10,8.7315e-09,1.8634e-06,2.919e-05,0.00016437,9.2838e-09,6.1799e-10,0.20958,0.00033438,0
0.039801,0.010294,1.4901e-08,344.08,0.65407,2.8025,-4.2756,0.78988,1.099e-10,9.3524e-09,1.897e-06,2.0676e-05,0.00017032,1.1855e-08,6.1656e-10,0.20959,0.00033326,0
0.040806,0.010294,1.4901e-08,343.97,-0.97098,2.3528,-2.534,0.78992,2.7781e-10,8.6259e-09,1.6109e-06,5.4451e-05,0.00016307,7.5051e-09,5.316e-10,0.20957,0.00028964,0
0.04181,0.010294,1.4901e-08,343.49,-3.2506,0.26231,-1.7905,0.79009,9.564e-10,6.2022e-09,3.5791e-07,0.00021985,0.00013638,2.1964e-10,8.3919e-11,0.20951,4.841e-05,0
0.042815,0.010294,1.4901e-08,343.37,-4.7873,-0.12167,-1.5125,0.79011,9.9543e-10,5.101e-09,2.0257e-07,0.00025209,0.0001232,9.3053e-11,4.2313e-11,0.20949,2.4612e-05,0
0.04382,0.010294,1.4901e-08,343.33,-5.0723,-0.35078,-0.47017,0.79011,9.8958e-10,4.7432e-09,1.7658e-07,0.00025965,0.0001187,8.0959e-11,3.9856e-11,0.20948,2.3217e-05,0
0.044825,0.010294,1.4901e-08,343.33,-5.0499,-0.60496,-0.052845,0.79011,9.9221e-10,4.8117e-09,1.7924e-07,0.00025859,0.00011955,8.0913e-11,3.9051e-11,0.20949,2.2744e-05,0
0.045829,0.010294,1.4901e-08,343.38,-5.0209,-0.8874,0.47054,0.79011,9.9126e-10,5.2634e-09,2.2618e-07,0.00024738,0.00012518,1.0909e-10,4.81e-11,0.20949,2.7932e-05,0
0.046834,0.010294,1.4901e-08,343.44,-4.9357,-1.112,0.50936,0.7901,9.9476e-10,5.9106e-09,2.7121e-07,0.00023459,0.00013285,1.3331e-10,5.2011e-11,0.2095,3.0136e-05,0
0.047839,0.010294,1.4901e-08,343.51,-4.4418,-1.2072,0.84192,0.79009,9.8837e-10,6.6777e-09,3.265e-07,0.00021964,0.00014147,1.7101e-10,5.8414e-11,0.20951,3.3746e-05,0
0.048844,0.010294,1.4901e-08,343.61,-3.86,-1.4629,0.98106,0.79008,9.6467e-10,7.7663e-09,4.0353e-07,0.00019921,0.00015296,2.3841e-10,6.8733e-11,0.20953,3.954e-05,0
0.049848,0.010294,1.4901e-08,343.68,-4.0581,-1.1479,1.3381,0.79007,9.4273e-10,8.6195e-09,4.5397e-07,0.00018459,0.00016155,2.88e-10,7.4311e-11,0.20954,4.2639e-05,0
0.050853,0.010294,1.4901e-08,343.73,-4.1492,-0.76312,1.4022,0.79007,9.2678e-10,9.2643e-09,4.8074e-07,0.00017508,0.00016773,3.1582e-10,7.4879e-11,0.20954,4.2901e-05,0
0.051858,0.010294,1.4901e-08,343.78,-4.1115,-0.30671,1.2387,0.79007,9.0721e-10,9.9272e-09,5.0927e-07,0.00016534,0.00017394,3.4787e-10,7.6089e-11,0.20955,4.3528e-05,0
0.052863,0.010294,1.4901e-08,343.81,-3.8749,0.022621,0.98378,0.79006,8.8884e-10,1.0414e-08,5.3198e-07,0.00015807,0.00017837,3.7845e-10,7.8032e-11,0.20956,4.4585e-05,0
0.053867,0.010294,1.4901e-08,343.83,-3.4284,0.087669,0.55395,0.79006,8.767e-10,1.0671e-08,5.4601e-07,0.00015402,0.00018066,4.0063e-10,8.0046e-11,0.20956,4.57e-05,0
0.054872,0.010294,1.4901e-08,343.82,-3.0807,0.098221,0.42689,0.79006,8.8734e-10,1.0465e-08,5.32e-07,0.00015745,0.00017881,3.8039e-10,7.7907e-11,0.20956,4.451e-05,0
0.055877,0.010294,1.4901e-08,343.74,-2.8397,0.17564,0.24954,0.79007,9.3252e-10,9.51e-09,4.6919e-07,0.00017362,0.00017005,2.9584e-10,6.7963e-11,0.20955,3.8952e-05,0
0.056882,0.010294,1.4901e-08,343.56,-2.4264,0.023046,0.34092,0.79009,1.0044e-09,7.3908e-09,3.2113e-07,0.00021225,0.00014906,1.5165e-10,4.4726e-11,0.20952,2.583e-05,0
0.057886,0.010294,1.4901e-08,343.34,-2.2194,-0.13323,0.52608,0.79012,1.0205e-09,5.001e-09,1.3692e-07,0.00026164,0.00012177,4.4821e-11,1.7703e-11,0.20949,1.0324e-05,0
0.058891,0.010294,1.4901e-08,343.21,-2.1567,0.12112,0.44948,0.79013,9.9258e-10,3.8727e-09,4.155e-08,0.00028806,0.00010687,1.0752e-11,4.9616e-12,0.20947,2.9108e-06,0
0.059896,0.010294,1.4901e-08,343.16,-2.046,0.076314,0.45535,0.79014,9.7503e-10,3.4983e-09,8.5618e-09,0.00029749,0.00010145,2.0125e-12,9.6203e-13,0.20946,5.6556e-07,0
0.0609,0.010294,1.4901e-08,343.15,-1.967,0.10443,0.40104,0.79014,9.703e-10,3.4124e-09,1.0018e-09,0.0002997,0.00010017,2.2523e-13,1.0563e-13,0.20946,6.214e-08,0
0.061905,0.010294,1.4901e-08,343.15,-1.8954,0.096768,0.34336,0.79014,9.697e-10,3.4019e-09,9.3461e-11,0.00029997,0.00010001,2.2647e-14,9.4131e-15,0.20946,5.5385e-09,0
0.06291,0.010294,1.4901e-08,343.15,-1.8244,0.084421,0.28959,0.79014,9.6964e-10,3.4009e-09,7.6014e-12,0.0003,9.9993e-05,3.9955e-15,7.2523e-16,0.20946,4.2674e-10,0
0.063915,0.010294,1.4901e-08,343.15,-1.7614,0.076771,0.24947,0.79014,9.6963e-10,3.4008e-09,1.4368e-12,0.0003,9.9992e-05,2.6844e-15,1.2594e-16,0.20946,7.4438e-11,0
0.064919,0.010294,1.4901e-08,343.15,-1.699,0.0616,0.21946,0.79014,9.6963e-10,3.4008e-09,3.9735e-13,0.0003,9.9992e-05,2.4678e-15,2.9727e-17,0.20946,1.7456e-11,0
0.065924,0.010294,1.4901e-08,343.15,-1.6549,0.048703,0.20508,0.79014,9.6963e-10,3.4008e-09,1.838e-13,0.0003,9.9992e-05,2.4241e-15,1.0272e-17,0.20946,6.1396e-12,0
0.066929,0.010294,1.4901e-08,343.15,-1.6198,0.02563,0.18404,0.79014,9.6963e-10,3.4008e-09,6.5772e-14,0.0003,9.9992e-05,2.4004e-15,1.0377e-18,0.20946,1.4647e-13,0
0.067934,0.010294,1.4901e-08,343.15,-1.6178,0.0060062,0.1548,0.79014,9.6963e-10,3.4008e-09,6.089e-14,0.0003,9.9992e-05,2.3997e-15,7.9607e-19,0.20946,8.8563e-15,0
0.068938,0.010294,1.4901e-08,343.15,-1.6153,-0.01243,0.13286,0.79014,9.6963e-10,3.4008e-09,5.6865e-14,0.0003,9.9992e-05,2.3992e-15,1.0814e-18,0.20946,4.8906e-16,0
0.069943,0.010294,1.4901e-08,343.15,-1.6064,-0.024867,0.13749,0.79014,9.6963e-10,3.4008e-09,5.4223e-14,0.0003,9.9992e-05,2.3988e-15,2.0834e-19,0.20946,3.4473e-16,0
